Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
113,0,-0.972265,2.432088,-0.212980,-478.076141,-73.651665,-63.025742,-1.958076,0.171803,0.677700,-465.272766,112.189674,275.572906,-2.051884,2.194356,0.621793,-310.255737,-115.651855,-326.368805
114,0,-0.971838,2.431759,-0.213609,-477.987152,-73.651825,-62.997437,-1.959340,0.171260,0.677991,-465.242767,112.233772,275.582031,-2.052654,2.194258,0.621496,-310.145691,-115.693398,-326.319672
115,0,-0.972226,2.431603,-0.213686,-477.909149,-73.659531,-62.965782,-1.954587,0.172837,0.677265,-465.213837,112.274574,275.591461,-2.053667,2.194275,0.620472,-310.055634,-115.747604,-326.257721
116,0,-0.971513,2.431584,-0.214337,-477.815826,-73.660980,-62.936386,-1.954963,0.172600,0.677452,-465.184387,112.319267,275.599365,-2.054531,2.194551,0.619290,-309.965179,-115.802437,-326.187042
117,0,-0.972302,2.431431,-0.214418,-477.734070,-73.672760,-62.898346,-1.958108,0.171478,0.678113,-465.158081,112.359650,275.606598,-2.055049,2.194613,0.618612,-309.854797,-115.850136,-326.128754
118,0,-0.972444,2.431367,-0.214367,-477.659821,-73.682953,-62.854095,-1.957506,0.171566,0.678140,-465.123962,112.401428,275.611938,-2.055033,2.194373,0.618210,-309.739044,-115.899834,-326.065308
119,0,-0.973405,2.431036,-0.214506,-477.580200,-73.697182,-62.811829,-1.955744,0.172116,0.677950,-465.098175,112.440727,275.616699,-2.053302,2.194836,0.618019,-309.624390,-115.967590,-325.982086
120,0,-0.973782,2.430866,-0.214768,-477.496887,-73.706581,-62.778442,-1.957309,0.171523,0.678337,-465.067139,112.487869,275.619171,-2.052224,2.195220,0.617956,-309.502991,-116.027077,-325.916382
121,0,-0.973615,2.430609,-0.214675,-477.427917,-73.719627,-62.742920,-1.951301,0.173547,0.677459,-465.040588,112.528519,275.626129,-2.052360,2.195487,0.617826,-309.392517,-116.085190,-325.850708
122,0,-0.973217,2.430585,-0.215587,-477.334961,-73.726204,-62.710278,-1.958971,0.170722,0.678786,-465.012390,112.566360,275.631592,-2.052454,2.195593,0.617289,-309.277924,-116.139015,-325.783417
123,0,-0.973256,2.430227,-0.215785,-477.241089,-73.736702,-62.677719,-1.961552,0.169740,0.679328,-464.981964,112.608330,275.638000,-2.053066,2.195491,0.616904,-309.159546,-116.187920,-325.727295
124,0,-0.973128,2.430384,-0.216336,-477.156952,-73.754471,-62.638477,-1.958679,0.170656,0.678931,-464.958771,112.647369,275.640961,-2.052913,2.195446,0.617056,-309.030518,-116.245888,-325.661865
125,0,-0.972626,2.430541,-0.217099,-477.050507,-73.759430,-62.611431,-1.961185,0.169605,0.679363,-464.928467,112.692841,275.644806,-2.052592,2.195929,0.616518,-308.912048,-116.311852,-325.583099
126,0,-0.972714,2.430349,-0.216856,-476.962830,-73.776817,-62.570869,-1.953496,0.172188,0.678247,-464.904419,112.729233,275.653442,-2.051813,2.196124,0.616210,-308.779388,-116.376114,-325.506195
127,0,-0.972820,2.430438,-0.217091,-476.860016,-73.790421,-62.534019,-1.952885,0.172271,0.678206,-464.880280,112.776398,275.658417,-2.051523,2.196102,0.616162,-308.633270,-116.434044,-325.437347
