Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
61,0,-1.704950,2.013788,-0.050265,-167.305588,178.009720,-30.893579,-1.056549,1.890902,-2.108279,-275.883911,281.122192,252.753738,-0.868999,-1.752804,-0.013164,166.158966,261.846252,-209.601181
62,0,-1.705405,2.013224,-0.050359,-167.264374,177.879379,-30.760220,-1.053576,1.873502,-2.117757,-275.891418,281.133118,252.812500,-0.860538,-1.750611,-0.008619,166.067078,261.941772,-209.516953
63,0,-1.706327,2.012500,-0.050363,-167.216934,177.742554,-30.630117,-1.050972,1.858162,-2.126038,-275.901001,281.139801,252.865143,-0.859869,-1.750319,-0.007897,166.113571,261.928131,-209.450119
64,0,-1.707138,2.011828,-0.051177,-167.171188,177.609680,-30.497574,-1.048186,1.840506,-2.135402,-275.907654,281.157440,252.924149,-0.847380,-1.752280,-0.005236,166.127502,262.146942,-209.364151
65,0,-1.708122,2.011355,-0.051793,-167.118866,177.477203,-30.366682,-1.045717,1.826028,-2.142972,-275.917114,281.161346,252.967209,-0.846679,-1.751531,-0.004799,166.180710,262.131989,-209.296127
66,0,-1.708605,2.010877,-0.052735,-167.068939,177.348007,-30.235043,-1.042493,1.806978,-2.152865,-275.922455,281.172089,253.015198,-0.846048,-1.751041,-0.004376,166.228973,262.109192,-209.225571
67,0,-1.709085,2.010677,-0.053444,-167.023361,177.216187,-30.106575,-1.038955,1.786156,-2.163316,-275.930328,281.179779,253.066483,-0.845564,-1.750960,-0.003641,166.290833,262.090546,-209.145279
68,0,-1.710322,2.010812,-0.054401,-166.975754,177.083466,-29.968475,-1.034803,1.763742,-2.174298,-275.940826,281.190643,253.103760,-0.845062,-1.750754,-0.003820,166.350098,262.065399,-209.064682
69,0,-1.711116,2.010319,-0.055026,-166.931412,176.957397,-29.831158,-1.030284,1.740900,-2.185351,-275.952362,281.192596,253.143433,-0.844780,-1.750979,-0.002641,166.405045,262.030121,-208.985489
70,0,-1.712271,2.010354,-0.055399,-166.891296,176.820221,-29.693453,-1.025884,1.719536,-2.195485,-275.965393,281.198975,253.177704,-0.844389,-1.750658,-0.002623,166.470901,261.992676,-208.906021
71,0,-1.713156,2.010435,-0.055818,-166.851959,176.691101,-29.559500,-1.022088,1.699661,-2.204595,-275.977356,281.206329,253.209656,-0.843989,-1.750288,-0.002282,166.544464,261.955261,-208.819763
72,0,-1.714033,2.010123,-0.055497,-166.803833,176.555984,-29.422756,-1.019959,1.688849,-2.209581,-275.988617,281.218628,253.254089,-0.843154,-1.749816,-0.002452,166.608704,261.910095,-208.741974
73,0,-1.715198,2.009751,-0.055543,-166.763916,176.415237,-29.298916,-1.012589,1.652294,-2.225963,-276.004761,281.226624,253.294678,-0.842781,-1.749673,-0.002350,166.671082,261.852905,-208.663223
74,0,-1.716099,2.009775,-0.056031,-166.722488,176.277206,-29.174082,-1.019318,1.684785,-2.211608,-276.016357,281.234406,253.335892,-0.842148,-1.749498,-0.002390,166.727951,261.804016,-208.590927
75,0,-1.716804,2.009248,-0.057065,-166.673676,176.154449,-29.055607,-1.013236,1.653381,-2.225493,-276.018433,281.242859,253.381226,-0.841370,-1.749100,-0.002510,166.790955,261.740967,-208.518143
76,0,-1.717211,2.008659,-0.057789,-166.624161,176.015808,-28.927736,-1.011036,1.641462,-2.230733,-276.019562,281.256744,253.432541,-0.840566,-1.748597,-0.002546,166.851807,261.671753,-208.443314
77,0,-1.718264,2.008292,-0.058609,-166.591537,175.876694,-28.803179,-1.014021,1.654193,-2.225325,-276.015411,281.265198,253.482468,-0.839658,-1.748489,-0.002692,166.919556,261.605072,-208.356491
78,0,-1.719265,2.007705,-0.059216,-166.563583,175.736832,-28.675514,-1.015371,1.659447,-2.223093,-276.019379,281.281708,253.532822,-0.838735,-1.747564,-0.002889,166.983429,261.533997,-208.279343
79,0,-1.720208,2.007488,-0.059859,-166.525589,175.606552,-28.554941,-1.018409,1.672228,-2.217622,-276.014313,281.289124,253.584152,-0.838105,-1.747009,-0.003658,167.037018,261.447357,-208.198288
80,0,-1.720843,2.006976,-0.060478,-166.505234,175.464035,-28.428988,-1.014249,1.651266,-2.227180,-276.020508,281.303894,253.636276,-0.837157,-1.746292,-0.005080,167.087692,261.367096,-208.114609
81,0,-1.721389,2.006362,-0.061117,-166.479935,175.322861,-28.300043,-1.008607,1.621493,-2.239979,-276.017914,281.315857,253.682465,-0.836275,-1.745722,-0.005366,167.143753,261.270660,-208.033829
82,0,-1.722102,2.006110,-0.061776,-166.455490,175.177139,-28.165459,-1.005087,1.603463,-2.247776,-276.009552,281.328766,253.731934,-0.835375,-1.744941,-0.006317,167.228180,261.175079,-207.942749
83,0,-1.722736,2.005907,-0.062020,-166.431458,175.036362,-28.030853,-1.007187,1.611916,-2.244196,-276.006989,281.329346,253.783585,-0.833947,-1.744094,-0.006238,167.298843,261.077454,-207.857620
84,0,-1.723557,2.005592,-0.062361,-166.399246,174.895416,-27.906246,-1.009511,1.623281,-2.239531,-276.008636,281.335052,253.823822,-0.832775,-1.743296,-0.006810,167.386536,260.973480,-207.765961
85,0,-1.724821,2.005641,-0.062952,-166.368240,174.748734,-27.771252,-1.015474,1.651880,-2.227368,-276.015991,281.339264,253.859039,-0.831888,-1.743129,-0.007231,167.463821,260.858246,-207.674347
86,0,-1.725766,2.005572,-0.063388,-166.332626,174.608444,-27.642464,-1.012358,1.638380,-2.233410,-276.016846,281.336639,253.900909,-0.831135,-1.743081,-0.007789,167.529175,260.745514,-207.582321
87,0,-1.726658,2.006028,-0.063813,-166.294479,174.470245,-27.514126,-1.013085,1.642162,-2.231978,-276.024750,281.345184,253.929886,-0.830527,-1.742317,-0.008710,167.574463,260.625153,-207.492767
88,0,-1.727472,2.006231,-0.064937,-166.269562,174.329239,-27.395266,-1.008888,1.622277,-2.240565,-276.038391,281.352661,253.970032,-0.829537,-1.741323,-0.009621,167.629257,260.510651,-207.397400
89,0,-1.728174,2.006220,-0.065772,-166.254852,174.176239,-27.261415,-1.008712,1.621612,-2.241042,-276.040833,281.351410,254.006119,-0.828644,-1.739921,-0.010759,167.689941,260.387939,-207.306000
90,0,-1.728562,2.005947,-0.066566,-166.239120,174.020859,-27.130049,-1.010935,1.632210,-2.236593,-276.040192,281.353241,254.040115,-0.827786,-1.738768,-0.011318,167.753418,260.264313,-207.222000
91,0,-1.729081,2.005597,-0.067119,-166.227768,173.862137,-26.996290,-1.014850,1.650886,-2.228907,-276.042572,281.358459,254.077698,-0.826766,-1.738101,-0.011759,167.838837,260.130493,-207.124405
92,0,-1.729497,2.005392,-0.067766,-166.216675,173.713638,-26.866951,-1.023884,1.694645,-2.209740,-276.050446,281.366302,254.124634,-0.826023,-1.737928,-0.012132,167.916931,259.993469,-207.031555
93,0,-1.730420,2.005035,-0.068504,-166.202286,173.564041,-26.739204,-1.020863,1.679035,-2.217014,-276.054321,281.370789,254.165268,-0.825376,-1.738547,-0.012311,167.987381,259.858521,-206.938217
94,0,-1.731431,2.004907,-0.069100,-166.184433,173.413513,-26.613882,-1.018139,1.663431,-2.224184,-276.061584,281.380707,254.212708,-0.829528,-1.749955,-0.010313,168.146408,259.669128,-206.762085
95,0,-1.732217,2.004668,-0.069912,-166.169403,173.255386,-26.485872,-1.015512,1.648462,-2.230987,-276.067139,281.387726,254.258072,-0.828738,-1.748631,-0.011253,168.203430,259.534851,-206.670609
96,0,-1.732925,2.004319,-0.070644,-166.152466,173.101654,-26.363939,-1.010276,1.621507,-2.242798,-276.071289,281.397491,254.304764,-0.823058,-1.735949,-0.013859,168.159348,259.430695,-206.658798
97,0,-1.733666,2.004234,-0.071115,-166.133209,172.946182,-26.242378,-1.002163,1.581473,-2.259553,-276.075409,281.404816,254.352921,-0.826789,-1.745385,-0.014055,168.297012,259.246002,-206.508331
98,0,-1.733935,2.004108,-0.072138,-166.117935,172.778900,-26.111671,-1.005822,1.598165,-2.252941,-276.079132,281.409058,254.400162,-0.821641,-1.734091,-0.015298,168.295349,259.126984,-206.475006
99,0,-1.733890,2.004053,-0.072700,-166.093826,172.620605,-25.985537,-1.008944,1.612981,-2.247058,-276.071533,281.415039,254.457443,-0.820818,-1.733943,-0.015571,168.359070,258.974792,-206.378616
100,0,-1.734231,2.003858,-0.073037,-166.077240,172.458832,-25.857952,-1.012078,1.627473,-2.241148,-276.078674,281.424194,254.497055,-0.825729,-1.744908,-0.015169,168.524246,258.765900,-206.200211
101,0,-1.734684,2.004185,-0.073677,-166.058060,172.305862,-25.731720,-1.015554,1.643613,-2.234349,-276.078674,281.429077,254.547653,-0.825398,-1.745338,-0.014450,168.599472,258.594513,-206.087372
102,0,-1.735337,2.004295,-0.074713,-166.040100,172.148849,-25.604782,-1.017995,1.655456,-2.229460,-276.086670,281.436249,254.585541,-0.824851,-1.745029,-0.015684,168.664551,258.430786,-205.992477
103,0,-1.735834,2.004333,-0.075508,-166.028320,171.985153,-25.475601,-1.020465,1.668560,-2.223752,-276.090820,281.443787,254.625198,-0.824306,-1.744354,-0.017240,168.718842,258.261688,-205.906326
104,0,-1.735902,2.004341,-0.076130,-166.019302,171.821732,-25.347898,-1.023126,1.682200,-2.217882,-276.098846,281.446259,254.661057,-0.823242,-1.742965,-0.018118,168.766632,258.088989,-205.832474
105,0,-1.736280,2.004440,-0.076772,-166.012680,171.651550,-25.218678,-1.026075,1.697828,-2.211093,-276.103638,281.447083,254.698486,-0.822432,-1.741547,-0.019405,168.821045,257.908752,-205.743866
106,0,-1.736840,2.004483,-0.077232,-166.006195,171.490311,-25.091228,-1.028813,1.712334,-2.204691,-276.113831,281.449615,254.735382,-0.821661,-1.740688,-0.020075,168.885132,257.713196,-205.640121
107,0,-1.737731,2.004342,-0.077883,-165.996460,171.325211,-24.962900,-1.028179,1.709761,-2.206030,-276.117432,281.457153,254.775726,-0.821324,-1.740299,-0.020913,168.955185,257.534698,-205.530258
108,0,-1.738072,2.004373,-0.078259,-165.988785,171.153976,-24.829527,-1.023888,1.688565,-2.215854,-276.121460,281.460236,254.824371,-0.821098,-1.740643,-0.021686,169.007416,257.330994,-205.425339
109,0,-1.738567,2.004696,-0.078824,-165.979202,170.985962,-24.701553,-1.027753,1.708551,-2.207107,-276.117584,281.468628,254.868179,-0.820933,-1.741622,-0.022228,169.086975,257.123932,-205.319107
110,0,-1.739060,2.004921,-0.079584,-165.979523,170.812668,-24.565144,-1.024887,1.693967,-2.214016,-276.127228,281.467987,254.915421,-0.820510,-1.741522,-0.022252,169.148697,256.912506,-205.220154
111,0,-1.739494,2.004640,-0.080396,-165.973526,170.640427,-24.439453,-1.021121,1.675760,-2.222564,-276.128052,281.478119,254.967148,-0.819462,-1.740020,-0.023331,169.216537,256.700470,-205.115662
112,0,-1.739829,2.004733,-0.081650,-165.971222,170.464859,-24.312140,-1.016827,1.654534,-2.232112,-276.123474,281.485199,255.020584,-0.818568,-1.737742,-0.024891,169.266525,256.490967,-205.030136
113,0,-1.740012,2.004596,-0.082458,-165.960907,170.292221,-24.184496,-1.011848,1.630621,-2.242719,-276.128998,281.500671,255.069977,-0.817800,-1.736066,-0.026589,169.303696,256.289398,-204.931396
114,0,-1.740260,2.004668,-0.082780,-165.960236,170.119354,-24.056568,-1.006702,1.606815,-2.252934,-276.131256,281.496735,255.127167,-0.817691,-1.735242,-0.028899,169.362213,256.076447,-204.828354
115,0,-1.740054,2.004612,-0.083311,-165.956329,169.947830,-23.937618,-1.001612,1.583315,-2.262733,-276.137390,281.504761,255.170044,-0.817615,-1.735631,-0.029218,169.425262,255.842239,-204.714096
116,0,-1.740883,2.004962,-0.084111,-165.957306,169.771729,-23.808077,-0.998954,1.572107,-2.267437,-276.148529,281.513519,255.220444,-0.817191,-1.736096,-0.028944,169.519012,255.603973,-204.589691
117,0,-1.741319,2.005049,-0.085122,-165.964478,169.591965,-23.675404,-0.993283,1.544770,-2.278287,-276.158936,281.517029,255.267563,-0.816460,-1.735820,-0.029081,169.616425,255.358490,-204.462067
118,0,-1.741540,2.005079,-0.085212,-165.969009,169.411026,-23.545221,-0.996319,1.559549,-2.272769,-276.157379,281.516602,255.315094,-0.815758,-1.734745,-0.029346,169.681274,255.121384,-204.340012
119,0,-1.741861,2.004955,-0.085137,-165.975693,169.229248,-23.411999,-0.999433,1.574387,-2.267105,-276.161133,281.522766,255.360809,-0.815630,-1.733216,-0.031645,169.723145,254.896317,-204.238770
120,0,-1.741870,2.004836,-0.085581,-165.985428,169.046982,-23.276127,-1.002828,1.590251,-2.260802,-276.167511,281.521881,255.407806,-0.815028,-1.731522,-0.034310,169.749405,254.653656,-204.137589
121,0,-1.742384,2.005269,-0.086911,-165.995865,168.864441,-23.141768,-1.006412,1.606355,-2.254281,-276.178040,281.524597,255.447037,-0.814550,-1.730484,-0.034996,169.816666,254.394348,-204.014481
122,0,-1.742888,2.005162,-0.087798,-166.004257,168.685028,-23.006956,-1.009810,1.622507,-2.247642,-276.182281,281.529541,255.494324,-0.813686,-1.729655,-0.035494,169.899200,254.145264,-203.874771
123,0,-1.743195,2.004891,-0.088483,-166.016220,168.499680,-22.873322,-1.012665,1.636816,-2.241890,-276.180145,281.533142,255.541000,-0.813080,-1.729498,-0.034782,169.998322,253.868607,-203.732361
124,0,-1.743979,2.004807,-0.089743,-166.021378,168.315704,-22.735239,-1.010863,1.627160,-2.246066,-276.188995,281.532990,255.590683,-0.813130,-1.729718,-0.036196,170.072205,253.606491,-203.589142
125,0,-1.743632,2.004953,-0.090873,-166.034775,168.130966,-22.600082,-1.007598,1.609941,-2.253482,-276.190643,281.540894,255.641785,-0.813268,-1.729784,-0.037260,170.113297,253.337555,-203.465836
126,0,-1.744020,2.005126,-0.091696,-166.045044,167.942566,-22.458046,-1.004646,1.594436,-2.260112,-276.195404,281.544373,255.691742,-0.812305,-1.727200,-0.039301,170.158173,253.075745,-203.341431
127,0,-1.744280,2.005264,-0.092350,-166.067825,167.744995,-22.314285,-1.000732,1.575328,-2.268168,-276.198334,281.547150,255.753571,-0.811155,-1.724955,-0.040162,170.210739,252.800888,-203.223419
128,0,-1.744912,2.005430,-0.093475,-166.074905,167.557114,-22.174601,-0.997175,1.555988,-2.275962,-276.201263,281.555939,255.808197,-0.810707,-1.723963,-0.040961,170.302261,252.516724,-203.062668
129,0,-1.744974,2.005697,-0.094450,-166.086731,167.375107,-22.035959,-0.994790,1.544706,-2.280603,-276.203461,281.567200,255.863754,-0.811550,-1.724653,-0.041996,170.364929,252.215149,-202.923996
130,0,-1.745497,2.006054,-0.095461,-166.110962,167.179947,-21.885197,-0.992441,1.533285,-2.285263,-276.207947,281.577209,255.921722,-0.811598,-1.725298,-0.042873,170.431137,251.919662,-202.779160
